GLI Code,Country,UOM Macro,Incoterm,EU001 OC,DS OC
21072452_U,Russia,FGCD1445,DDP,RUB,EUR
21072507_U,Russia,FGCD1445,DDP,RUB,USD
21072508_U,Russia,FGCD1445,DDP,RUB,USD
21072570_U,Russia,FGCD1445,DDP,RUB,EUR
21073083_U,Russia,FGCD1445,DDP,RUB,EUR
21074301_U,Russia,FGCD1445,EXW,RUB,EUR
21077184_U,Unitedarabemirates,FGCD1445,CIF,USD,EUR
21077184_U,KSA,FGCD1445,CIF,USD,EUR
21086613_U,Turkey,FGCD1445,DDP,EUR,TRY
21086974_U,Turkey,FGCD1445,DDP,EUR,TRY
21091965_U,Israel,FGCD1445,DDP,EUR,ILS
21092055_U,Israel,FGCD1445,DDP,EUR,ILS
21092121_U,Turkey,FGCD1445,DDP,EUR,TRY
21095292_U,Turkey,FGCD1445,FCA,USD,TRY
21100534_U,Bangladesh,FGCD1445,EXW,USD,BDT
21100534_U,Bangladesh,FGCD1445,C&F,USD,BDT
21107118_U,Bangladesh,FGCD1445,C&F,EUR,BDT
21107118_U,Bangladesh,FGCD1445,C&F,USD,BDT
21108295_U,Bangladesh,FGCD1445,C&F,USD,BDT
21109613_U,Turkey,FGCD1445,DDP,EUR,TRY
21109614_U,Turkey,FGCD1445,DDP,EUR,TRY
21109616_U,Turkey,FGCD1445,FCA,EUR,TRY
21109616_U,Turkey,FGCD1445,CIP,EUR,TRY
21109617_U,Turkey,FGCD1445,DDP,EUR,TRY
21109720_U,Turkey,FGCD1445,DDP,EUR,TRY
21109973_U,Bangladesh,FGCD1445,C&F,EUR,BDT
21109973_U,Bangladesh,FGCD1445,CPT,EUR,BDT
21111020_U,Turkey,FGCD1445,DDP,EUR,TRY
21115458_U,Israel,FGCD1445,DDP,EUR,ILS
21117187_U,Bangladesh,FGCD1445,EXW,USD,BDT
21117187_U,Bangladesh,FGCD1445,C&F,USD,BDT
21118131_U,Bangladesh,FGCD1445,C&F,USD,BDT
21118221_U,Bangladesh,FGCD1445,CPT,USD,BDT
21118222_U,Bangladesh,FGCD1445,C&F,USD,BDT
21118557_U,Turkey,FGCD1445,DDP,EUR,TRY
21118664_U,Bangladesh,FGCD1445,C&F,USD,BDT
21118664_U,Bangladesh,FGCD1445,CPT,USD,BDT
21118816_U,Bangladesh,FGCD1445,EXW,USD,BDT
21118816_U,Bangladesh,FGCD1445,C&F,USD,BDT
21118817_U,Bangladesh,FGCD1445,EXW,USD,BDT
21118817_U,Bangladesh,FGCD1445,C&F,USD,BDT
21121440_U,Bangladesh,FGCD1445,C&F,USD,BDT
21121440_U,Bangladesh,FGCD1445,CPT,USD,BDT
21121715_U,Zimbabwe,FGCD1445,DDP,ZWD,USD
21123787_U,Bangladesh,FGCD1445,CPT,USD,BDT
21123999_U,Pakistan,FGCD1445,C&F,EUR,USD
21126677_U,Bangladesh,FGCD1445,CPT,USD,BDT
21128279_U,Israel,FGCD1445,DDP,EUR,ILS
21128382_U,Israel,FGCD1445,DDP,EUR,ILS
21130662_U,Russia,FGCD1445,DDP,RUB,EUR
21130663_U,Russia,FGCD1445,DDP,RUB,EUR
21132041_U,Russia,FGCD1445,EXW,RUB,USD
21132085_U,Russia,FGCD1445,EXW,RUB,EUR
21132085_U,Russia,FGCD1445,DDP,RUB,EUR
21132085_U,Russia,FGCD1445,DDP,RUB,EUR
21132097_U,Russia,FGCD1445,DDP,RUB,EUR
21132097_U,Russia,FGCD1445,DDP,RUB,EUR
21132628_U,Russia,FGCD1445,EXW,RUB,EUR
21132628_U,Russia,FGCD1445,DDP,RUB,EUR
21137270_U,Russia,FGCD1445,EXW,RUB,EUR
21137270_U,Russia,FGCD1445,EXW,RUB,EUR
21137422_U,Russia,FGCD1445,DDP,RUB,EUR
21137559_U,Russia,FGCD1445,DDP,RUB,EUR
21137560_U,Russia,FGCD1445,DDP,RUB,EUR
21138547_U,Russia,FGCD1445,DDP,RUB,EUR
21140781_U,Russia,FGCD1445,DDP,RUB,EUR
21141179_U,Russia,FGCD1445,DDP,RUB,EUR
21141179_U,Russia,FGCD1445,DDP,RUB,EUR
21142271_U,Russia,FGCD1445,DDP,RUB,EUR
21142271_U,Russia,FGCD1445,DDP,RUB,EUR
21142297_U,Russia,FGCD1445,EXW,RUB,EUR
21142298_U,Russia,FGCD1445,EXW,RUB,EUR
21142480_U,Russia,FGCD1445,DDP,RUB,EUR
21145185_U,Russia,FGCD1445,EXW,RUB,EUR
21145185_U,Russia,FGCD1445,DDP,RUB,EUR
21145185_U,Russia,FGCD1445,DDP,RUB,EUR
21145189_U,Russia,FGCD1445,EXW,RUB,EUR
21145189_U,Russia,FGCD1445,DDP,RUB,EUR
21145189_U,Russia,FGCD1445,DDP,RUB,EUR
21145912_U,Russia,FGCD1445,DDP,RUB,EUR
21148597_U,Russia,FGCD1445,DDP,RUB,EUR
21149404_U,Russia,FGCD1445,DDP,RUB,EUR
21149407_U,Russia,FGCD1445,DDP,RUB,EUR
21149412_U,Russia,FGCD1445,DDP,RUB,EUR
21150251_U,Russia,FGCD1445,EXW,RUB,EUR
21151746_U,Russia,FGCD1445,DDP,RUB,EUR
21151749_U,Russia,FGCD1445,DDP,RUB,EUR
21151752_U,Russia,FGCD1445,DDP,RUB,EUR
21151754_U,Russia,FGCD1445,DDP,RUB,EUR
21151756_U,Russia,FGCD1445,DDP,RUB,EUR
21151762_U,Russia,FGCD1445,DDP,RUB,EUR
21151762_U,Russia,FGCD1445,DDP,RUB,EUR
21151763_U,Russia,FGCD1445,DDP,RUB,EUR
21151764_U,Russia,FGCD1445,DDP,RUB,EUR
21152464_U,Russia,FGCD1445,DDP,RUB,EUR
21157543_U,Turkey,FGCD1445,DDP,EUR,TRY
21157739_U,Turkey,FGCD1445,DDP,EUR,TRY
21161271_U,Israel,FGCD1445,DDP,EUR,ILS
21161874_U,Turkey,FGCD1445,FCA,EUR,TRY
21166457_U,SouthAfrica,FGCD1445,CIF,EUR,ZAR
21184567_U,Russia,FGCD1445,DDP,RUB,EUR
21184570_U,Russia,FGCD1445,DDP,RUB,EUR
21185292_U,Russia,FGCD1445,DDP,RUB,EUR
21185355_U,Russia,FGCD1445,DDP,RUB,EUR
21186073_U,Russia,FGCD1445,DDP,RUB,EUR
31170000_U,Bangladesh,FGCD1445,CPT,USD,BDT
31170174_U,Bangladesh,FGCD1445,C&F,USD,BDT
31170174_U,Bangladesh,FGCD1445,CPT,USD,BDT
32011749_U,Russia,FGCD1445,DDP,RUB,EUR
32013327_U,Bangladesh,FGCD1445,EXW,USD,BDT
32013327_U,Bangladesh,FGCD1445,FOB,USD,BDT
32013327_U,Bangladesh,FGCD1445,C&F,USD,BDT
32028609_U,Bangladesh,FGCD1445,C&F,USD,BDT
32037114_U,Bangladesh,FGCD1445,CPT,USD,BDT
32039139_U,Algeria,FGCD1445,DDP,USD,DZD
32049134_U,Nigeria,FGCD1445,C&F,USD,EUR
32228656_U,Bangladesh,FGCD1445,C&F,USD,BDT
32228656_U,Bangladesh,FGCD1445,CIF,USD,BDT
32229794_U,Israel,FGCD1445,DDP,EUR,ILS
32229794_U,Israel,FGCD1445,DDP,USD,ILS
32230651_U,Turkey,FGCD1445,DDP,EUR,TRY
32232751_U,Russia,FGCD1445,DDP,RUB,EUR
32232799_U,Turkey,FGCD1445,DDP,EUR,TRY
32232800_U,Turkey,FGCD1445,DDP,EUR,TRY
32232805_U,Turkey,FGCD1445,DDP,EUR,TRY
32233547_U,Russia,FGCD1445,DDP,RUB,EUR
32241402_U,Bangladesh,FGCD1445,C&F,USD,BDT
32250833_U,Bangladesh,FGCD1445,CPT,EUR,BDT
32477310_U,Zimbabwe,FGCD1445,DDP,USD,ZWL
32712123_U,Unitedarabemirates,FGCD1445,DDP,AED,EUR
32713023_U,Unitedarabemirates,FGCD1445,DDP,AED,USD
32713077_U,Unitedarabemirates,FGCD1445,DDP,AED,USD
32782876_U,Russia,FGCD1445,EXW,RUB,EUR
32782876_U,Russia,FGCD1445,DDP,RUB,EUR
32782876_U,Russia,FGCD1445,DDP,RUB,EUR
32783253_U,Russia,FGCD1445,DDP,RUB,EUR
32898448_U,Russia,FGCD1445,DDP,RUB,EUR
402340011_U,Iran,FGCD1445,DDP,IRR,EUR
62106536_U,Bangladesh,FGCD1445,CPT,USD,BDT
62113626_U,Bangladesh,FGCD1445,C&F,USD,BDT
62133124_U,Bangladesh,FGCD1445,C&F,USD,BDT
62133124_U,Bangladesh,FGCD1445,CPT,USD,BDT
63000902_U,Bangladesh,FGCD1445,CPT,USD,BDT
63025500_U,Bangladesh,FGCD1445,EXW,USD,BDT
63025500_U,Bangladesh,FGCD1445,C&F,USD,BDT
64204540_U,Algeria,FGCD1445,C&F,USD,DZD
64204658_U,Mashreq,FGCD1445,DDP,EGP,EUR
64204732_U,Mashreq,FGCD1445,DDP,EGP,EUR
64266080_U,Morocco,FGCD1445,C&F,EUR,USD
64266081_U,Morocco,FGCD1445,C&F,EUR,USD
64266082_U,Morocco,FGCD1445,C&F,EUR,USD
64266110_U,Morocco,FGCD1445,FCA,MAD,EUR
64266121_U,Morocco,FGCD1445,FCA,MAD,EUR
64266129_U,Morocco,FGCD1445,FCA,MAD,EUR
64290205_U,Tunisia,FGCD1445,DDP,USD,TND
65008279_U,Russia,FGCD1445,DDP,RUB,EUR
65008830_U,Bangladesh,FGCD1445,CPT,USD,BDT
65023173_U,Bangladesh,FGCD1445,CPT,USD,BDT
65101721_U,Bangladesh,FGCD1445,C&F,USD,BDT
65102019_U,Zimbabwe,FGCD1445,DDP,USD,ZWL
65102056_U,Pakistan,FGCD1445,C&F,EUR,USD
65105869_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169118_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169119_U,Bangladesh,FGCD1445,CPT,EUR,BDT
65169159_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169160_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169160_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169160_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169171_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169173_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169177_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169183_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169183_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169191_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169193_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169199_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169200_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169203_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169210_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169223_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169224_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169235_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169244_U,Bangladesh,FGCD1445,CPT,EUR,BDT
65169244_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169248_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169249_U,Bangladesh,FGCD1445,CPT,GBP,BDT
65169249_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169250_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169263_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169263_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169264_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169267_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169270_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169272_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169272_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169277_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169277_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169280_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169282_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169283_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169283_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169284_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169284_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169284_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169297_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169298_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169298_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169298_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169300_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169301_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169301_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169305_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169306_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169306_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169306_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169309_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169310_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169310_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169313_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169313_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169314_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169315_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169316_U,Bangladesh,FGCD1445,CPT,EUR,BDT
65169317_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169320_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169320_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169323_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169327_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169327_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169327_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169332_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169335_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169335_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169336_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169337_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169338_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169342_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169344_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169344_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169344_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169345_U,Bangladesh,FGCD1445,CPT,EUR,BDT
65169346_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169350_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169350_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169352_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169352_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169352_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169353_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169353_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169354_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169354_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169355_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169355_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169359_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169360_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169362_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169362_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169362_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169365_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169365_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169366_U,Bangladesh,FGCD1445,C&F,EUR,BDT
65169366_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169366_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169370_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169371_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169372_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169373_U,Bangladesh,FGCD1445,C&F,EUR,BDT
65169374_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169380_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169381_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169382_U,Bangladesh,FGCD1445,CPT,GBP,BDT
65169383_U,Bangladesh,FGCD1445,CPT,GBP,BDT
65169384_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169385_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169387_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169394_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169394_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169396_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169396_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169398_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169398_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169398_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169399_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169400_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169400_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169401_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169402_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169402_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169404_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169404_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169406_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169408_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169409_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169410_U,Bangladesh,FGCD1445,CPT,GBP,BDT
65169410_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169412_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169413_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169413_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169413_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169414_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169415_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169415_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169416_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169416_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169416_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169418_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169421_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169422_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169422_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169423_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169424_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169425_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169425_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169426_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169427_U,Bangladesh,FGCD1445,C&F,EUR,BDT
65169427_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169430_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169431_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169431_U,Bangladesh,FGCD1445,CIF,USD,BDT
65169435_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169435_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169436_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169436_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169437_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169437_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169438_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169443_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169445_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169455_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169455_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169456_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169462_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169462_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169464_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169467_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169467_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169468_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169472_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169473_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169489_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169498_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169498_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169499_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169499_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169512_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169512_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169599_U,Bangladesh,FGCD1445,EXW,USD,BDT
65169599_U,Bangladesh,FGCD1445,C&F,USD,BDT
65169602_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169609_U,Bangladesh,FGCD1445,CPT,EUR,BDT
65169610_U,Bangladesh,FGCD1445,CPT,USD,BDT
65169612_U,Bangladesh,FGCD1445,C&F,USD,BDT
65300013_U,Zimbabwe,FGCD1445,DDP,ZWD,USD
65302010_U,Nigeria,FGCD1445,DDP,NGN,USD
65302952_U,Zimbabwe,FGCD1445,DDP,ZWD,USD
65303684_U,Bangladesh,FGCD1445,EXW,USD,BDT
65303684_U,Bangladesh,FGCD1445,C&F,USD,BDT
65303684_U,Bangladesh,FGCD1445,CPT,USD,BDT
65401909_U,Russia,FGCD1445,EXW,EUR,USD
65401909_U,Russia,FGCD1445,EXW,RUB,USD
65401909_U,Russia,FGCD1445,EXW,EUR,USD
65401909_U,Russia,FGCD1445,EXW,RUB,USD
65401931_U,Russia,FGCD1445,EXW,RUB,USD
65401958_U,Russia,FGCD1445,DDP,RUB,USD
65402010_U,Russia,FGCD1445,EXW,RUB,EUR
65402010_U,Russia,FGCD1445,EXW,RUB,EUR
65402034_U,Russia,FGCD1445,DDP,RUB,EUR
65402043_U,Russia,FGCD1445,DDP,RUB,EUR
65402043_U,Russia,FGCD1445,DDP,RUB,EUR
65402045_U,Russia,FGCD1445,DDP,RUB,EUR
65402045_U,Russia,FGCD1445,DDP,RUB,EUR
65402059_U,Russia,FGCD1445,DDP,RUB,EUR
65402059_U,Russia,FGCD1445,DDP,RUB,EUR
65402093_U,Russia,FGCD1445,DDP,RUB,EUR
65402093_U,Russia,FGCD1445,DDP,RUB,EUR
65402094_U,Russia,FGCD1445,DDP,RUB,EUR
65402094_U,Russia,FGCD1445,DDP,RUB,EUR
65402104_U,Russia,FGCD1445,EXW,RUB,EUR
65402104_U,Russia,FGCD1445,EXW,RUB,EUR
65402113_U,Russia,FGCD1445,EXW,RUB,EUR
65402113_U,Russia,FGCD1445,EXW,RUB,EUR
65402114_U,Russia,FGCD1445,EXW,RUB,EUR
65402114_U,Russia,FGCD1445,EXW,RUB,EUR
65402124_U,Russia,FGCD1445,EXW,RUB,USD
65402127_U,Russia,FGCD1445,EXW,RUB,EUR
65402127_U,Russia,FGCD1445,EXW,RUB,EUR
65402129_U,Russia,FGCD1445,EXW,RUB,EUR
65402134_U,Russia,FGCD1445,EXW,RUB,USD
65402134_U,Russia,FGCD1445,EXW,RUB,USD
65402553_U,Russia,FGCD1445,EXW,RUB,EUR
65402553_U,Russia,FGCD1445,EXW,RUB,EUR
65402563_U,Russia,FGCD1445,EXW,RUB,EUR
65402563_U,Russia,FGCD1445,EXW,RUB,EUR
65402566_U,Russia,FGCD1445,EXW,RUB,USD
65402566_U,Russia,FGCD1445,EXW,RUB,USD
65403783_U,Russia,FGCD1445,DDP,RUB,EUR
65403783_U,Russia,FGCD1445,DDP,RUB,EUR
65403789_U,Russia,FGCD1445,DDP,RUB,EUR
65403789_U,Russia,FGCD1445,DDP,RUB,EUR
65403791_U,Russia,FGCD1445,DDP,RUB,EUR
65403792_U,Russia,FGCD1445,DDP,RUB,EUR
65403888_U,Russia,FGCD1445,EXW,RUB,EUR
65404430_U,Russia,FGCD1445,DDP,RUB,EUR
65409606_U,Russia,FGCD1445,DDP,RUB,EUR
65409607_U,Russia,FGCD1445,DDP,RUB,EUR
65409610_U,Russia,FGCD1445,DDP,RUB,EUR
65409628_U,Russia,FGCD1445,DDP,USD,EUR
65409631_U,Russia,FGCD1445,DDP,RUB,EUR
65409631_U,Russia,FGCD1445,DDP,RUB,EUR
65409636_U,Russia,FGCD1445,DDP,RUB,EUR
65409637_U,Russia,FGCD1445,DDP,RUB,EUR
65409643_U,Russia,FGCD1445,DDP,RUB,EUR
65409643_U,Russia,FGCD1445,DDP,RUB,EUR
65409655_U,Russia,FGCD1445,DDP,RUB,EUR
65409657_U,Russia,FGCD1445,DDP,RUB,EUR
65409659_U,Russia,FGCD1445,DDP,RUB,EUR
65409663_U,Russia,FGCD1445,DDP,RUB,EUR
65409665_U,Russia,FGCD1445,DDP,RUB,EUR
65409675_U,Russia,FGCD1445,EXW,RUB,USD
65409677_U,Russia,FGCD1445,DDP,RUB,USD
65409678_U,Russia,FGCD1445,DDP,RUB,USD
65409681_U,Russia,FGCD1445,DDP,RUB,USD
65409682_U,Russia,FGCD1445,DDP,RUB,USD
65409684_U,Russia,FGCD1445,DDP,RUB,USD
65409688_U,Russia,FGCD1445,DDP,RUB,USD
65409689_U,Russia,FGCD1445,DDP,RUB,EUR
65409690_U,Russia,FGCD1445,DDP,RUB,EUR
65409693_U,Russia,FGCD1445,DDP,RUB,USD
65409695_U,Russia,FGCD1445,DDP,RUB,USD
65409696_U,Russia,FGCD1445,DDP,RUB,EUR
65409697_U,Russia,FGCD1445,DDP,RUB,EUR
65409700_U,Russia,FGCD1445,DDP,RUB,EUR
65409715_U,Russia,FGCD1445,DDP,USD,RUB
65409716_U,Russia,FGCD1445,DDP,RUB,USD
65409719_U,Russia,FGCD1445,DDP,RUB,EUR
65409722_U,Russia,FGCD1445,DDP,USD,RUB
65409723_U,Russia,FGCD1445,DDP,RUB,USD
65409724_U,Russia,FGCD1445,DDP,RUB,USD
65409725_U,Russia,FGCD1445,DDP,RUB,USD
65409728_U,Russia,FGCD1445,DDP,RUB,USD
65409734_U,Russia,FGCD1445,DDP,RUB,USD
65409735_U,Russia,FGCD1445,DDP,RUB,USD
65409736_U,Russia,FGCD1445,DDP,RUB,USD
65409739_U,Russia,FGCD1445,DDP,RUB,USD
65409759_U,Russia,FGCD1445,DDP,RUB,EUR
65409791_U,Russia,FGCD1445,DDP,RUB,EUR
65409792_U,Russia,FGCD1445,DDP,RUB,EUR
65409794_U,Russia,FGCD1445,DDP,RUB,USD
65409799_U,Russia,FGCD1445,DDP,RUB,EUR
65409803_U,Russia,FGCD1445,DDP,RUB,EUR
65409813_U,Russia,FGCD1445,DDP,RUB,EUR
65409820_U,Russia,FGCD1445,EXW,RUB,EUR
65409820_U,Russia,FGCD1445,EXW,USD,EUR
65409824_U,Russia,FGCD1445,EXW,RUB,EUR
65409824_U,Russia,FGCD1445,DDP,RUB,EUR
65409832_U,Russia,FGCD1445,DDP,RUB,EUR
65409832_U,Russia,FGCD1445,DDP,RUB,EUR
65409846_U,Russia,FGCD1445,DDP,RUB,EUR
65409850_U,Russia,FGCD1445,DDP,RUB,EUR
65409852_U,Russia,FGCD1445,DAP,RUB,USD
65409852_U,Russia,FGCD1445,DDP,USD,EUR
65409854_U,Russia,FGCD1445,DDP,RUB,EUR
65409863_U,Bangladesh,FGCD1445,C&F,USD,BDT
